Filename,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25,UMAP_26,UMAP_27,UMAP_28,UMAP_29,UMAP_30,UMAP_31,UMAP_32,UMAP_33,UMAP_34,UMAP_35,UMAP_36,UMAP_37,UMAP_38,UMAP_39,UMAP_40,UMAP_41,UMAP_42,UMAP_43,UMAP_44,UMAP_45,UMAP_46,UMAP_47,UMAP_48,UMAP_49,UMAP_50,UMAP_51,UMAP_52,UMAP_53,UMAP_54,UMAP_55,UMAP_56,UMAP_57,UMAP_58,UMAP_59,UMAP_60,UMAP_61,UMAP_62,UMAP_63,UMAP_64,UMAP_65,UMAP_66,UMAP_67,UMAP_68,UMAP_69,UMAP_70
49-MFCC.csv,9.65288,0.9584508,7.448211,4.4916472,4.5278525,4.661913,5.786125,4.269639,3.299622,5.3073187,5.61791,5.6962123,5.666156,5.42455,5.1386375,4.58543,4.401923,3.4005873,5.029792,5.3861628,5.254072,4.0565305,6.3513274,6.509242,5.40833,5.1980367,3.699485,7.245071,4.1734076,6.0360074,4.9204597,4.3413367,4.1848326,6.3411775,5.132092,5.380064,5.230809,4.1744776,4.2766523,3.9449153,5.2653666,5.123666,4.1366434,6.253463,3.9856668,5.987331,3.5346584,4.7035694,6.610247,5.7053175,4.955725,4.250523,3.6453881,5.6214175,4.349139,4.8088875,4.9860578,4.2215786,5.2119365,3.2869298,4.6127114,4.597363,4.689618,5.230261,5.1894016,4.642142,5.011405,4.956981,4.8694267,5.0103707
50-MFCC.csv,8.508883,2.490801,8.1359005,4.5336704,3.9007967,4.6845555,5.8455915,3.8029025,4.0067563,4.686614,5.887789,5.0740886,5.1193957,4.850511,4.8539534,4.8078775,3.9988215,4.0991015,4.5450573,5.952877,4.9567056,3.532854,6.1693196,5.9790993,4.707468,4.622046,4.5496135,6.941593,4.3010554,6.4781485,4.395108,4.5881667,3.9226356,5.9352536,5.5961595,5.2628345,5.5054293,3.8060217,4.4431057,3.333828,5.2812133,5.9374766,3.7307773,6.1210394,3.905653,6.1039925,4.7068834,5.0683627,5.3286505,5.0452094,4.8862453,4.789757,4.0084906,5.8848925,4.789328,4.109109,4.8416715,4.698416,4.7601724,3.3528776,4.1945524,4.1140313,4.727051,4.7606444,4.6022444,4.8197374,4.3210874,4.5216045,4.6057673,4.72882
51-MFCC.csv,8.452447,2.8160646,8.332828,4.505048,3.9300604,4.706771,5.943174,3.7786984,4.027238,4.578956,5.91479,5.04287,5.105915,4.9200234,4.7846813,4.809293,3.9562209,4.1785054,4.4857917,6.0595512,4.9388413,3.5454357,6.1471825,5.9156065,4.557937,4.484069,4.622375,6.884076,4.315299,6.6392922,4.2693458,4.5860753,3.856836,5.874217,5.677175,5.246907,5.5802445,3.772224,4.5158005,3.2538621,5.3009763,5.9583073,3.557451,6.042755,3.8360114,6.1094007,4.794346,5.198817,5.197467,5.0087337,4.795653,4.8874774,3.9337325,5.9709144,4.860214,4.0596447,4.8696294,4.7068453,4.6689935,3.400219,4.162008,3.9326346,4.9524965,4.665998,4.5793867,4.8417616,4.2965336,4.451686,4.5157003,4.720474
52-MFCC.csv,9.769406,1.1691898,7.5057645,4.5590386,4.629755,4.7627387,5.7600646,4.223663,3.4036431,5.161478,5.6319547,5.53578,5.6249924,5.2933445,4.973972,4.5577965,4.360897,3.4875689,4.9761095,5.4913507,5.1830225,4.0609713,6.36938,6.478173,5.2850447,5.1235676,3.6603196,7.0679646,4.200794,5.9084163,4.8354278,4.410724,4.3397465,6.3005066,5.1821675,5.439384,5.198899,4.0457754,4.223709,3.7903488,5.121122,5.2724175,4.081075,6.3748693,3.9061577,6.0434685,3.6837385,4.627798,6.535754,5.516852,5.0034723,4.388129,3.7693686,5.6131005,4.316092,4.7354126,4.9202437,4.236665,5.130395,3.3294237,4.5641203,4.6756573,4.5413218,5.227642,5.183871,4.621145,4.964999,4.9358196,4.8295693,4.9413633
53-MFCC.csv,9.9726305,1.3186164,7.59383,4.6487813,4.362858,4.629551,5.80115,4.1701574,3.6049833,5.1393695,5.565692,5.4975452,5.614493,5.465688,5.0918393,4.7591214,4.165803,3.700826,4.8401012,5.449979,4.9479156,3.7513647,6.43861,6.320098,5.4354415,5.139209,4.0723624,7.4219556,4.2122746,6.2576737,4.6084485,4.3561077,3.967566,6.0041137,5.183322,5.3710732,5.1977487,4.2390037,4.3415837,3.8573575,5.0855665,5.2874193,4.190017,6.167882,3.7320168,5.9017496,3.356448,4.804264,6.3516374,5.407902,4.8690343,4.378537,3.715975,5.968162,4.539836,4.5362997,4.9490695,4.575786,4.8934417,3.3173244,4.658547,4.311512,4.604655,5.0322123,5.108004,4.735682,4.796652,4.6662683,4.598782,4.888418
54-MFCC.csv,9.722448,1.5222616,7.6070466,4.399398,4.256655,4.632876,5.832878,4.075325,3.48651,5.13167,5.8012476,5.5178094,5.4965944,5.2376127,5.094793,4.671009,4.2520123,3.6579583,4.897284,5.6295447,5.385237,3.8189528,6.3103423,6.420171,5.3102794,5.0196786,3.914607,7.2089186,4.252965,6.213343,4.7068114,4.424715,3.9760177,6.1270814,5.2209206,5.2287517,5.3232293,4.239623,4.4500155,3.8035724,5.2050204,5.414955,3.9485579,6.2035937,3.9798815,6.074438,3.6197882,4.85642,6.397945,5.529969,4.831904,4.485296,3.7138553,5.683918,4.5353775,4.5875473,4.9133363,4.3439646,5.1331,3.366164,4.51376,4.3731585,4.7485604,5.016252,4.98381,4.728507,4.739166,4.767142,4.796946,4.926721
55-MFCC.csv,9.948628,1.417348,7.6605506,4.3870463,4.413254,4.626789,5.89,3.9599667,3.4967039,5.1059313,5.9374056,5.404917,5.455577,5.2340326,5.1282964,4.745806,4.142808,3.7725115,4.8823195,5.853892,5.256035,3.7308621,6.2227798,6.4860744,5.287293,4.955878,4.000406,7.2322626,4.356574,6.316687,4.612177,4.5146976,3.9315517,6.007478,5.1801734,5.177019,5.389677,4.262372,4.403906,3.747416,5.257111,5.5561733,3.8830924,6.131401,3.9320066,6.1423616,3.6086316,4.9798923,6.315997,5.493526,4.724925,4.6916156,3.72018,5.7488885,4.6596885,4.5675383,4.8643064,4.375519,5.056099,3.5068412,4.4378633,4.3354273,4.6485233,4.9185004,4.8750525,4.820726,4.59743,4.6832542,4.7659144,4.944227
56-MFCC.csv,9.5672035,0.9350639,7.368664,4.194946,4.6250963,4.8084807,5.773835,4.188315,3.126784,5.474579,5.764275,5.7733955,5.6377697,5.251204,5.164393,4.432885,4.538508,3.330264,5.2620316,5.5822453,5.510282,4.1614428,6.1233215,6.68238,5.444655,5.2008715,3.5409968,7.1088037,4.2168994,5.816039,5.0754366,4.483143,4.2716994,6.4801936,5.0270653,5.374508,5.2279797,4.158943,4.3220973,3.8656015,5.2467184,5.234709,4.0315933,6.336266,4.225392,6.233949,3.6886733,4.585882,6.679178,5.8721943,4.9879074,4.3956127,3.5829995,5.355252,4.3111486,4.943536,4.821871,4.0255947,5.4096255,3.434497,4.4452057,4.823737,4.7792583,5.358024,5.0212774,4.5617366,4.9837804,5.16071,5.1781783,5.1308465
57-MFCC.csv,9.652119,1.4774239,7.5651603,4.3656564,4.174744,4.610437,5.844049,3.9848058,3.5255585,5.2044344,5.86643,5.502077,5.452881,5.170637,5.2152467,4.7646,4.169773,3.7256877,4.933443,5.7390895,5.2738147,3.6749382,6.234806,6.4206357,5.4037814,5.0763893,4.081978,7.2977357,4.3062096,6.2619557,4.6960783,4.491738,3.8337502,6.040229,5.178603,5.1885395,5.3445516,4.289201,4.425461,3.7878385,5.209906,5.55022,4.0388427,6.094143,3.9633038,6.1198235,3.617251,4.9044366,6.29354,5.550258,4.7941813,4.5501337,3.7030017,5.7479496,4.6652083,4.560853,4.8345437,4.457918,5.086359,3.4241521,4.42283,4.380698,4.6504674,4.994125,4.8343596,4.776859,4.59915,4.708523,4.8439684,4.9571247
58-MFCC.csv,9.57655,1.6187092,7.6945596,4.4277496,4.219646,4.6364985,5.8468647,3.9771354,3.6283255,5.072967,5.8323283,5.3896146,5.4191403,5.1509004,5.0881753,4.761661,4.133297,3.8039584,4.819925,5.766374,5.20126,3.6846173,6.2776794,6.3385406,5.2526627,4.980683,4.129635,7.2216544,4.307052,6.3065577,4.601737,4.492422,3.9088225,6.0052667,5.272984,5.219638,5.3677006,4.178639,4.38832,3.6960008,5.187496,5.589945,3.960738,6.132803,3.8870823,6.0793576,3.777921,4.938135,6.170944,5.4027066,4.7974863,4.6042013,3.7717347,5.798305,4.658146,4.4798436,4.8642144,4.4902406,4.9949985,3.4151425,4.4346814,4.3148494,4.669479,4.937359,4.869777,4.7968335,4.589354,4.654585,4.7259183,4.890843
59-MFCC.csv,8.620838,2.7037175,8.296282,4.504118,3.9570122,4.753103,5.938947,3.7732356,4.025063,4.628657,5.938769,5.0648713,5.0636926,4.8586044,4.7766423,4.792841,3.977976,4.158422,4.5249004,6.090237,4.945356,3.550391,6.120766,5.943618,4.624169,4.509828,4.625464,6.8932385,4.3166127,6.591905,4.304136,4.5950804,3.8833191,5.876162,5.716567,5.2626286,5.5698256,3.7394333,4.4623756,3.2537744,5.328014,5.9410987,3.599506,6.061905,3.8531027,6.152819,4.770866,5.150373,5.2850766,4.9982243,4.827588,4.8897934,3.9351919,5.9608207,4.8408027,4.0634003,4.8366466,4.7215753,4.680219,3.4266384,4.1502643,3.945775,4.9879403,4.7059307,4.558943,4.8041577,4.3097644,4.4846296,4.5556517,4.741474
60-MFCC.csv,9.233132,1.7361223,7.600061,4.432269,4.1087637,4.6751647,5.7837276,4.040288,3.6292095,5.090247,5.7615366,5.450209,5.4205327,5.0468655,5.07036,4.7091556,4.214918,3.7043636,4.879226,5.6288896,5.2552066,3.7405508,6.3132625,6.276169,5.2395144,5.0458317,4.0690956,7.12587,4.23193,6.1267123,4.717792,4.4656534,3.9774482,6.1235175,5.2984486,5.2937164,5.2960052,4.098627,4.3815746,3.6975813,5.106218,5.586726,4.06547,6.1885366,3.9403908,6.0902376,3.9264464,4.778768,6.1680055,5.429751,4.9459786,4.4643126,3.8112974,5.7074738,4.5487323,4.498757,4.8337865,4.480714,5.0523357,3.3007832,4.40919,4.461465,4.6330094,5.0686784,4.888141,4.6884794,4.66721,4.7511654,4.838073,4.880503
61-MFCC.csv,9.012144,1.802377,7.86786,4.673593,3.9098723,4.557436,5.792567,3.923681,4.0193386,4.873133,5.7661176,5.1271734,5.3308063,5.040178,5.025339,4.969822,3.907101,4.069817,4.5532618,5.7577243,4.813277,3.428529,6.422908,6.0389147,5.176923,4.9967976,4.5866246,7.3094277,4.3163147,6.5503235,4.3810124,4.4904256,3.8029737,5.7633023,5.472663,5.2400975,5.383534,4.045309,4.2253222,3.566893,5.1375384,5.797044,4.056404,6.0143595,3.5940673,5.8826804,4.0621657,5.0799646,5.750451,5.071298,4.791151,4.6181574,3.9459429,6.109431,4.806281,4.2196894,4.8878226,4.834263,4.6757073,3.3347902,4.428145,4.0941114,4.3157196,4.759776,4.8344135,4.9467707,4.4200263,4.37276,4.4019947,4.727623
62-MFCC.csv,9.570851,0.9823397,7.383393,4.34656,4.593212,4.7856708,5.746157,4.2303205,3.2135727,5.4193125,5.6690183,5.754952,5.6691637,5.324972,5.136889,4.4712424,4.5007343,3.3540735,5.1790547,5.485412,5.4005756,4.1270757,6.217062,6.619851,5.4595265,5.2337713,3.5932686,7.1202703,4.1886125,5.844673,5.021378,4.4393353,4.2684865,6.4315763,5.050057,5.397695,5.190882,4.1561165,4.3156304,3.8672187,5.1887455,5.173785,4.094609,6.3600097,4.1342483,6.13771,3.61573,4.572209,6.6575146,5.7835045,5.003109,4.323797,3.622511,5.4550333,4.309878,4.8862047,4.8724394,4.118141,5.3380356,3.376402,4.4990277,4.7692223,4.75536,5.3408613,5.102228,4.574708,5.0061007,5.094518,5.065074,5.078084
63-MFCC.csv,8.372546,2.8291569,8.346706,4.4937367,3.9213035,4.749184,5.921207,3.7424135,4.065158,4.54337,5.9662786,5.0054507,5.031171,4.821824,4.7256293,4.7687116,3.9775221,4.2168612,4.4887114,6.113758,4.989522,3.5467746,6.096869,5.8966155,4.5272784,4.448032,4.646239,6.7975574,4.314907,6.623598,4.2656975,4.6141,3.9208674,5.8772626,5.7423997,5.2728004,5.576276,3.703039,4.524232,3.2091398,5.3366766,5.998049,3.5034823,6.098969,3.8984084,6.1592717,4.9120793,5.178137,5.131556,4.955753,4.8390217,4.9380403,3.9746697,5.922146,4.8326745,4.0124025,4.828143,4.696729,4.6967797,3.4200542,4.1313157,3.9300354,4.96133,4.655028,4.5151577,4.816124,4.2652216,4.4808445,4.540543,4.7103443
64-MFCC.csv,9.632998,1.3478155,7.5935354,4.6676307,4.445952,4.6846113,5.7791805,4.2246003,3.5020344,5.0091457,5.662271,5.439007,5.5599613,5.2344522,4.9435506,4.6403327,4.2837114,3.5395455,4.8622136,5.448169,5.113889,3.9890225,6.441478,6.347132,5.1550474,5.040619,3.7580116,7.089701,4.1806684,6.0179296,4.76926,4.359746,4.288398,6.253956,5.2916646,5.429776,5.237929,3.993766,4.212643,3.7932909,5.1792226,5.3442373,4.070126,6.305174,3.8414717,5.9847536,3.8529706,4.7046266,6.3940125,5.432866,5.013772,4.3603396,3.8416078,5.6891923,4.338275,4.6368437,4.9701467,4.309867,5.0424275,3.2384264,4.5782757,4.5648084,4.4095135,5.1469383,5.181962,4.64755,4.9260926,4.8429055,4.730924,4.868148
65-MFCC.csv,9.416268,1.5909235,7.663151,4.424349,4.1839933,4.6428137,5.8298497,3.9441285,3.6006227,5.107814,5.901521,5.4075246,5.4009356,5.112388,5.1562862,4.773406,4.138388,3.7889426,4.875507,5.809729,5.1795754,3.661451,6.1940584,6.3747945,5.2645206,5.001668,4.1592956,7.1857514,4.318284,6.2844496,4.6542506,4.5364084,3.8932369,6.0287375,5.234704,5.2102947,5.3697996,4.171147,4.3983207,3.6753352,5.2285633,5.6265945,3.9677718,6.121492,3.9686615,6.1342726,3.8722713,4.924852,6.105776,5.465358,4.81773,4.614794,3.7761028,5.7613754,4.686885,4.500956,4.82698,4.49054,5.037376,3.4352856,4.336773,4.363802,4.6211367,4.9645934,4.7859426,4.796679,4.5449286,4.683252,4.816543,4.9243374
66-MFCC.csv,8.624069,2.3203578,8.024776,4.5148664,4.0459104,4.7047024,5.8315024,3.8684435,3.849935,4.7458057,5.9006586,5.1665316,5.223479,4.9517107,4.89095,4.740876,4.085176,3.9797597,4.656956,5.895298,5.0473695,3.6520169,6.1572742,6.0930276,4.7593484,4.680793,4.3596206,6.8816943,4.283029,6.383166,4.4860754,4.5745263,4.0063853,6.027598,5.4887376,5.289324,5.450306,3.8526974,4.471848,3.3986826,5.2624288,5.824373,3.7131355,6.174179,3.9748993,6.131995,4.5811152,4.996866,5.5001125,5.1883435,4.90633,4.7384624,3.9488604,5.7889185,4.69828,4.2466526,4.8461213,4.562966,4.876176,3.3600438,4.2038317,4.2221437,4.716337,4.8417907,4.6728415,4.778907,4.429991,4.620854,4.6971526,4.7831125
67-MFCC.csv,8.632008,2.3854423,8.097119,4.5246887,3.9971414,4.7143607,5.849962,3.8489041,3.9146209,4.737075,5.8787837,5.1423264,5.175566,4.9188776,4.863442,4.7609506,4.054829,4.021474,4.6100965,5.926141,4.996003,3.6152036,6.154648,6.046968,4.750905,4.658477,4.4443555,6.9235725,4.286179,6.425147,4.449922,4.577498,3.9665987,5.99359,5.5505333,5.2823863,5.483504,3.8182583,4.4480567,3.3594377,5.278698,5.850575,3.7247548,6.1471972,3.939336,6.123139,4.631054,5.0221076,5.4478564,5.124161,4.894688,4.758894,3.9586692,5.8419633,4.7425017,4.1892505,4.8503466,4.6240263,4.8156652,3.3669014,4.1991773,4.1579823,4.7664995,4.8188257,4.6509643,4.7878704,4.398157,4.5850806,4.6537447,4.7692637
68-MFCC.csv,9.858459,1.5995547,7.666137,4.394595,4.2391324,4.5899334,5.886135,3.9977388,3.5244434,5.041229,5.9050508,5.41564,5.426151,5.1802745,5.0927386,4.736822,4.163763,3.7493982,4.8415155,5.7522244,5.354251,3.7390885,6.293479,6.3964787,5.2294073,4.921721,3.9783783,7.227429,4.3062363,6.318897,4.620282,4.4507327,3.9147716,6.0408173,5.260055,5.1769505,5.3908577,4.250037,4.452538,3.7822273,5.2641125,5.535819,3.8784664,6.1303563,3.9378512,6.1016145,3.6423907,4.9722633,6.324662,5.480951,4.7645607,4.6014624,3.7394826,5.72683,4.611341,4.529046,4.902389,4.368897,5.0741115,3.4075234,4.4900885,4.295295,4.6678348,4.910904,4.9085603,4.7850432,4.6342635,4.6843505,4.751328,4.9036555
69-MFCC.csv,9.955313,1.283882,7.597801,4.691372,4.3930993,4.620606,5.8086834,4.1972485,3.5958939,5.060696,5.5780993,5.4489846,5.5983925,5.413847,5.037021,4.7546334,4.170351,3.6680436,4.809343,5.4287896,4.951755,3.8064005,6.482892,6.2918725,5.332331,5.097816,3.9957635,7.3618636,4.201618,6.230121,4.6225667,4.3312836,4.054062,6.048615,5.2418113,5.397549,5.215644,4.161107,4.2769756,3.858441,5.11724,5.3018193,4.1714535,6.1804705,3.7083325,5.889406,3.4685812,4.805614,6.369033,5.386221,4.9029946,4.362154,3.7633762,5.9323993,4.48086,4.5494485,4.9772077,4.522236,4.897385,3.2730937,4.6737156,4.351585,4.508941,5.038299,5.157977,4.7241197,4.8395185,4.6813693,4.584089,4.861313
70-MFCC.csv,9.703833,1.3563961,7.5079985,4.549379,4.3508387,4.7022333,5.7624083,4.257504,3.4421415,5.151599,5.5939007,5.568069,5.5985518,5.2314267,4.988443,4.580028,4.359992,3.474781,4.9575176,5.3691607,5.2625303,4.012103,6.4360986,6.377226,5.306667,5.1289053,3.702626,7.182171,4.147998,5.933159,4.846163,4.341127,4.229066,6.3048496,5.236078,5.426074,5.190989,4.0905504,4.282207,3.8595665,5.118397,5.283504,4.1338515,6.3170533,3.8945074,6.0007687,3.6907263,4.6233106,6.5352387,5.5268917,5.027797,4.2849774,3.759829,5.6264844,4.30694,4.686714,4.937671,4.2762547,5.1201496,3.2288408,4.635815,4.6068344,4.4965763,5.2196965,5.184427,4.590288,4.974062,4.9179945,4.8198977,4.9140234
71-MFCC.csv,9.785603,1.6862227,7.6788044,4.3784103,4.206451,4.5931816,5.8866343,4.005164,3.531903,5.0106626,5.9018025,5.4111133,5.4058714,5.1373725,5.0597825,4.7180476,4.1807103,3.7399647,4.830588,5.736601,5.4071994,3.7598245,6.3095307,6.368468,5.181206,4.893559,3.9539,7.1904273,4.291558,6.299347,4.627457,4.4383407,3.9337528,6.066759,5.299323,5.1809034,5.3979793,4.222041,4.462727,3.7753646,5.264461,5.5460157,3.8571424,6.1427097,3.9487789,6.105116,3.6981947,4.962915,6.3196697,5.468622,4.7852283,4.5880566,3.7528803,5.6955295,4.584355,4.5175056,4.90714,4.347719,5.0871744,3.379691,4.49636,4.299403,4.688857,4.914775,4.9156356,4.7640133,4.6491485,4.698225,4.758937,4.8888817
72-MFCC.csv,9.609351,1.0217749,7.348876,4.2965155,4.466538,4.7976604,5.719678,4.173345,3.1839895,5.4923615,5.7841835,5.815402,5.6670713,5.310669,5.2367177,4.4822183,4.500157,3.3563676,5.24734,5.561351,5.4930096,4.049764,6.1121206,6.7427278,5.5966287,5.297464,3.6197746,7.0912495,4.2137704,5.8259463,5.0566335,4.505681,4.169916,6.4094863,4.9542384,5.3161683,5.18177,4.2540727,4.4212046,3.8336117,5.169378,5.2043176,4.0682044,6.3936715,4.263672,6.2308035,3.5747323,4.542586,6.67426,5.8546066,4.9688344,4.3631425,3.604419,5.403825,4.3954563,4.8943954,4.817993,4.121095,5.4366746,3.4467773,4.383428,4.7653966,4.7297626,5.354991,5.003488,4.592482,4.9203897,5.097641,5.1665177,5.121966
73-MFCC.csv,9.776742,1.1015828,7.47961,4.5781646,4.6762905,4.7717156,5.7514772,4.247441,3.3843868,5.164383,5.6137238,5.540035,5.641594,5.293618,4.960714,4.5444827,4.3778687,3.4544158,4.9853735,5.4678545,5.1700854,4.099163,6.3858995,6.488711,5.2836337,5.1415606,3.6084461,7.0474925,4.193844,5.8638244,4.860784,4.4030733,4.392998,6.3311987,5.1810484,5.462439,5.186648,4.0225782,4.1847253,3.799248,5.1178126,5.249426,4.103601,6.396959,3.8974516,6.0356374,3.6846845,4.600231,6.574023,5.5216913,5.026301,4.3666863,3.7795932,5.5940647,4.2808905,4.7632246,4.927762,4.2103944,5.140841,3.3172543,4.575355,4.725846,4.506555,5.257123,5.2198606,4.608131,5.001902,4.961299,4.836037,4.9424477
74-MFCC.csv,9.717292,1.3141507,7.5038166,4.5875554,4.386434,4.7398553,5.7083807,4.294616,3.5117152,5.2392015,5.408709,5.6443014,5.6822987,5.406318,5.00165,4.563661,4.3732495,3.5098357,4.939562,5.2726145,5.1542325,3.9834352,6.457919,6.3515625,5.4391427,5.228475,3.8154004,7.250011,4.117073,5.9610004,4.8053303,4.3307095,4.1896534,6.251492,5.1796184,5.466275,5.1134276,4.1396527,4.3369803,3.8437476,5.0045867,5.1338816,4.2128,6.365701,3.8466494,5.905572,3.4813726,4.5723424,6.523761,5.486675,5.0259986,4.2079453,3.7129738,5.744079,4.331517,4.6544814,4.954999,4.401209,5.06883,3.2352889,4.6926155,4.5364532,4.6898427,5.2383194,5.2364073,4.5958533,5.0016603,4.89014,4.7430663,4.916464
75-MFCC.csv,9.013376,1.856623,7.8527184,4.73788,3.800478,4.4651413,5.7865415,3.9153912,4.1016707,4.861482,5.734972,5.0724854,5.3176856,5.048409,5.099979,5.0889316,3.8133314,4.108836,4.4998565,5.6925616,4.633657,3.3007996,6.484311,5.9759746,5.1878586,5.0124593,4.697014,7.467014,4.323673,6.5837784,4.3454523,4.4680624,3.6954153,5.6846786,5.4409304,5.2232566,5.3665705,4.1089973,4.1799464,3.6267595,5.125922,5.8590508,4.2159514,5.9284105,3.4967172,5.821656,4.0240126,5.1046143,5.6776423,5.020194,4.7904167,4.577463,4.00071,6.2299676,4.8607073,4.1587534,4.8977876,4.977226,4.543664,3.2783163,4.462677,4.0767007,4.1779714,4.7256036,4.8283477,4.97965,4.362166,4.2778864,4.3434896,4.6900845
76-MFCC.csv,9.713173,1.0335342,7.4746594,4.6554904,4.502718,4.6355467,5.7726483,4.3215184,3.3633378,5.1556315,5.601018,5.595372,5.662252,5.3785944,5.0384064,4.613974,4.3635874,3.3928866,4.9336786,5.3086047,5.1849957,4.078412,6.4784894,6.4427056,5.3117204,5.1660132,3.6263728,7.1831594,4.149037,5.9893217,4.885122,4.2904344,4.28853,6.341787,5.2066545,5.4167347,5.2128315,4.095875,4.194714,3.9431071,5.2376566,5.14615,4.1597223,6.3000226,3.879697,5.926104,3.625998,4.675986,6.619653,5.5890107,5.0067973,4.2134643,3.7546334,5.64777,4.28025,4.769011,5.038948,4.2241483,5.146215,3.2022524,4.6644206,4.6201377,4.4666247,5.2204204,5.3006425,4.6355667,5.0591655,4.917514,4.766692,4.9284115
77-MFCC.csv,9.6293955,0.8200607,7.3335247,4.2917128,4.70092,4.820751,5.741838,4.228716,3.1010752,5.5078754,5.7257757,5.821943,5.705529,5.3603597,5.1804743,4.4205723,4.5597405,3.2891319,5.2698207,5.53316,5.480633,4.190712,6.137036,6.7540007,5.526809,5.2724752,3.490897,7.0830617,4.2065444,5.783902,5.0949984,4.474912,4.311583,6.491612,4.969132,5.382205,5.187675,4.188504,4.3248234,3.8756258,5.2157617,5.126068,4.0590596,6.4041348,4.2388983,6.2055144,3.5725765,4.539735,6.7530117,5.88678,4.9899893,4.349324,3.578145,5.362292,4.2957296,4.979861,4.8523245,4.0172343,5.4446273,3.4400487,4.4522676,4.84658,4.801053,5.3933344,5.092652,4.5653048,5.032414,5.1732492,5.16259,5.141115
78-MFCC.csv,9.921026,1.2761796,7.5533586,4.695895,4.370812,4.6555595,5.7615795,4.2615843,3.5844162,5.157766,5.452981,5.5541325,5.667971,5.49217,5.0468655,4.701221,4.23626,3.6129358,4.8559647,5.30445,4.958101,3.8448,6.5010347,6.299184,5.444941,5.1918836,3.9785964,7.400796,4.1519327,6.153112,4.6730833,4.3049207,4.0615597,6.0917687,5.1928544,5.4408607,5.1402397,4.193534,4.3139853,3.8864477,5.0437684,5.180411,4.2489276,6.2370577,3.7235832,5.851172,3.3514876,4.703325,6.431628,5.418248,4.948278,4.257093,3.7204726,5.9323688,4.435735,4.576351,4.98145,4.539462,4.9212766,3.2440693,4.724073,4.380327,4.5945163,5.1173754,5.214018,4.6744924,4.9160647,4.7358947,4.603874,4.881794
79-MFCC.csv,9.428696,1.1015092,7.418098,4.291752,4.5777116,4.840411,5.734418,4.199358,3.238803,5.4061775,5.6789207,5.7331805,5.6308293,5.2554398,5.101015,4.4340425,4.5218196,3.3845162,5.199316,5.5291004,5.422694,4.129944,6.161275,6.584645,5.392506,5.1885076,3.634126,7.065671,4.1836967,5.8174276,5.020591,4.476571,4.288963,6.446976,5.07431,5.4258327,5.1869373,4.092856,4.3437877,3.7974167,5.1610947,5.2338963,4.047607,6.3788958,4.1805124,6.186911,3.7621996,4.544229,6.5597744,5.7660437,5.037883,4.3638616,3.6329181,5.4239755,4.3033304,4.859258,4.823639,4.12489,5.33708,3.3909364,4.443932,4.7783284,4.817125,5.353659,5.0322795,4.5454984,4.9766145,5.1224,5.1149936,5.079155
80-MFCC.csv,8.626308,2.3898182,8.084546,4.478209,4.05491,4.7469025,5.857094,3.8670368,3.836597,4.7369275,5.885736,5.186817,5.19709,4.9217935,4.8330836,4.6881924,4.119043,3.96908,4.6532025,5.926779,5.110921,3.7055762,6.1271486,6.0829573,4.7128563,4.637084,4.3328485,6.8317657,4.2732778,6.3760915,4.491098,4.5769725,4.033162,6.069537,5.542222,5.2966814,5.4867144,3.8006358,4.4957724,3.3561318,5.286704,5.8119802,3.6434155,6.19606,4.008395,6.157445,4.651391,4.997217,5.491249,5.1852427,4.907523,4.7569284,3.925695,5.7463603,4.6890225,4.2422013,4.8526516,4.515642,4.9062204,3.3730328,4.1963196,4.2024083,4.826056,4.851685,4.6660156,4.752734,4.4468627,4.6597166,4.7140927,4.7925563
81-MFCC.csv,8.962614,2.0638728,7.894373,4.691413,3.817906,4.4726667,5.8241878,3.8730032,4.06996,4.8462267,5.787584,5.0740385,5.2367735,5.0032234,5.124564,5.0928164,3.8121903,4.0918384,4.533445,5.738241,4.5861826,3.2818427,6.3869987,5.9755435,5.078258,4.8991194,4.699192,7.449314,4.3239307,6.5418835,4.373492,4.493363,3.6609268,5.724675,5.426092,5.229372,5.3870225,4.08923,4.2445507,3.6104515,5.1799464,5.9123135,4.2324395,5.9039173,3.5933998,5.920501,4.1535,5.082945,5.5692434,5.0490894,4.829117,4.6153135,4.014613,6.2024584,4.879046,4.1307387,4.86647,4.9917293,4.5192385,3.2731035,4.3818803,4.1159315,4.343018,4.749858,4.722962,4.917818,4.3130555,4.313592,4.457591,4.709866
